scenario_id,league_nights_per_week,events_per_month,retention_utilization_uplift,membership_active_members,membership_discount_pct,cash_after_debt,dscr,required_utilization_multiplier_for_cash_break_even
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,50,0.15,-10069.497268036173,0,1.1294980154591556
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,150,0.0,-8410.933199777142,0,1.1059091513331034
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,150,0.05,-8557.497268036173,0,1.1079538932664044
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,150,0.1,-8704.061336295219,0,1.1100062103503097
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,150,0.15,-8850.62540455425,0,1.1120661447584026
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,300,0.0,-6142.933199777142,0.1367628007490554,1.0752031762569656
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,300,0.05,-6436.061336295219,0.09557089724623154,1.0790754827404279
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,300,0.1,-6729.189472813267,0.05437899374341177,1.0829757819905037
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,300,0.15,-7022.317609331358,0.013187090240585866,1.0869043786463866
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,0,0.0,-9592.852372497457,0,1.1226165377611403
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,0,0.05,-9592.852372497457,0,1.1226165377611403
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,0,0.1,-9592.852372497457,0,1.1226165377611403
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,0,0.15,-9592.852372497457,0,1.1226165377611403
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,50,0.0,-8836.852372497457,0,1.1118722415843831
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,50,0.05,-8885.719208885004,0,1.112560517555683
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,50,0.1,-8934.586045272523,0,1.1132496461739378
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,50,0.15,-8983.452881660056,0,1.113939629024539
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,150,0.0,-7324.852372497457,0,1.0909890476193314
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,150,0.05,-7471.452881660056,0,1.092979435471902
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,150,0.1,-7618.053390822655,0,1.094977099079623
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,150,0.15,-7764.65389998524,0,1.0969820784097373
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,300,0.0,-5056.852372497457,0.28938457621213187,1.0610948099067985
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,300,0.05,-5350.053390822655,0.248182430975431,1.0648669242997104
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,300,0.1,-5643.254409147825,0.20698028573873423,1.0686659535541938
S12_BASE_PLUS_PROGRAMS2,2,2,0.07,300,0.15,-5936.4554274730235,0.16577814050203335,1.0724921867667727
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,0,0.0,-11761.17355405633,0,1.1536312385069438
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,0,0.05,-11761.17355405633,0,1.1536312385069438
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,0,0.1,-11761.17355405633,0,1.1536312385069438
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,0,0.15,-11761.17355405633,0,1.1536312385069438
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,50,0.0,-11005.17355405633,0,1.1423501781657759
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,50,0.05,-11053.921933304218,0,1.1430709444878706
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,50,0.1,-11102.670312552093,0,1.1437926209198235
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,50,0.15,-11151.418691799996,0,1.144515209186514
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,150,0.0,-9493.17355405633,0,1.120437248306157
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,150,0.05,-9639.418691799996,0,1.1225199396106063
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,150,0.1,-9785.663829543648,0,1.124610388031155
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,150,0.15,-9931.9089672873,0,1.1267086369864692
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,300,0.0,-7225.1735540563295,0,1.0891000453707531
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,300,0.05,-7517.663829543648,0,1.093042604024371
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,300,0.1,-7810.154105030966,0,1.0970138106280374
S12_BASE_PLUS_PROGRAMS2,2,4,0.0,300,0.15,-8102.644380518284,0,1.1010139785687223
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,0,0.0,-10132.05231313683,0,1.129592911570835
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,0,0.05,-10132.05231313683,0,1.129592911570835
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,0,0.1,-10132.05231313683,0,1.129592911570835
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,0,0.15,-10132.05231313683,0,1.129592911570835
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,50,0.0,-9376.05231313683,0,1.1187748779929356
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,50,0.05,-9424.821034979095,0,1.1194664812649515
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,50,0.1,-9473.58975682136,0,1.1201589401352874
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,50,0.15,-9522.35847866364,0,1.1208522561926473
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,150,0.0,-7864.05231313683,0,1.0977487495338958
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,150,0.05,-8010.35847866364,0,1.0997487076703518
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,150,0.1,-8156.664644190465,0,1.1017559664446532
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,150,0.15,-8302.970809717275,0,1.1037705659052173
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,300,0.0,-5596.05231313683,0.21361337189386018,1.067650787405463
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,300,0.05,-5888.664644190465,0.17249395208083115,1.0714408984471975
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,300,0.1,-6181.2769752441,0.1313745322678021,1.0752580147952242
S12_BASE_PLUS_PROGRAMS2,2,4,0.03,300,0.15,-6473.889306297735,0.09025511245477308,1.0791024261088722
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,0,0.0,-9045.971485857144,0,1.1141162783396752
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,0,0.05,-9045.971485857144,0,1.1141162783396752
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,0,0.1,-9045.971485857144,0,1.1141162783396752
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,0,0.15,-9045.971485857144,0,1.1141162783396752
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,50,0.0,-8289.971485857144,0,1.1035912702794988
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,50,0.05,-8338.753311619153,0,1.1042644038424383
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,50,0.1,-8387.535137381192,0,1.1049383590598207
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,50,0.15,-8436.316963143187,0,1.105613137436982
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,150,0.0,-6777.971485857144,0.047523889358531315,1.0831267672872615
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,150,0.05,-6924.3169631431865,0.02695865515737982,1.0850742783266614
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,150,0.1,-7070.662440429258,0.00639342095622423,1.0870288054075306
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,150,0.15,-7217.007917715315,0,1.0889903865119375
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,300,0.0,-4509.971485857144,0.3662351473569367,1.0538145681551332
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,300,0.05,-4802.662440429258,0.3251046789546296,1.05750790558369
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,300,0.1,-5095.3533950013425,0.2839742105523266,1.0612272223772228
S12_BASE_PLUS_PROGRAMS2,2,4,0.05,300,0.15,-5388.044349573471,0.24284374215001744,1.0649727936160174
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,0,0.0,-7959.890658577458,0,1.0990580060321105
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,0,0.05,-7959.890658577458,0,1.0990580060321105
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,0,0.1,-7959.890658577458,0,1.0990580060321105
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,0,0.15,-7959.890658577458,0,1.0990580060321105
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,50,0.0,-7203.890658577458,0,1.0888142769987799
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,50,0.05,-7252.685239089789,0,1.0894696709150675
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,50,0.1,-7301.479819602135,0,1.090125854313833
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,50,0.15,-7350.274400114451,0,1.0907828286224421
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,150,0.0,-5691.890658577458,0.20014566482160778,1.0688891935093372
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,150,0.05,-5838.274400114451,0.17957505352717731,1.0707862933981618
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,150,0.1,-5984.658141651444,0.15900444223274682,1.0726901393313284
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,150,0.15,-6131.041883188407,0.13843383093832043,1.0746007673561004
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,300,0.0,-3423.8906585774585,0.5188569228200132,1.0403323817539545
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,300,0.05,-3716.6581416514437,0.4777157002311522,1.0439326037649768
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,300,0.1,-4009.4256247253998,0.4365744776422953,1.0475578304956976
S12_BASE_PLUS_PROGRAMS2,2,4,0.07,300,0.15,-4302.193107799356,0.3954332550534384,1.051208323352833
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,0,0.0,-10128.21184013636,0,1.1287334231848116
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,0,0.05,-10128.21184013636,0,1.1287334231848116
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,0,0.1,-10128.21184013636,0,1.1287334231848116
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,0,0.15,-10128.21184013636,0,1.1287334231848116
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,50,0.0,-9372.21184013636,0,1.117990598500314
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,50,0.05,-9420.89033289992,0,1.1186761606210265
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,50,0.1,-9469.568825663466,0,1.119362564043632
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,50,0.15,-9518.247318427011,0,1.120049810317714
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,150,0.0,-7860.2118401363605,0,1.0971069646166594
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,150,0.05,-8006.247318427011,0,1.0990898961588929
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,150,0.1,-8152.282796717676,0,1.1010800086548493
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,150,0.15,-8298.318275008356,0,1.1030773411827588
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,300,0.0,-5592.2118401363605,0.21415305530712675,1.0672045106393104
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,300,0.05,-5884.282796717676,0.1731097122750153,1.0709635586702428
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,300,0.1,-6176.353753299007,0.13206636924290177,1.0747491815328818
S12_BASE_PLUS_PROGRAMS2,2,6,0.0,300,0.15,-6468.424709880337,0.09102302621078827,1.0785616620356149
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,0,0.0,-8499.090599216832,0,1.1058351703769025
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,0,0.05,-8499.090599216832,0,1.1058351703769025
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,0,0.1,-8499.090599216832,0,1.1058351703769025
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,0,0.15,-8499.090599216832,0,1.1058351703769025
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,50,0.0,-7743.090599216832,0,1.0955218056570593
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,50,0.05,-7791.790220790184,0,1.096180366323436
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,50,0.1,-7840.489842363537,0,1.0968397192388049
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,50,0.15,-7889.189463936889,0,1.097499865833641
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,150,0.0,-6231.090599216832,0.12437446050333612,1.075461622632454
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,150,0.05,-6377.189463936889,0.10384388159369398,1.0773678421994355
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,150,0.1,-6523.288328656903,0.08331330268405798,1.0792808311851667
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,150,0.15,-6669.387193376946,0.06278272377441789,1.0812006257134066
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,300,0.0,-3963.090599216832,0.44308571850174144,1.0467119885015355
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,300,0.05,-4255.288328656903,0.40202456068246334,1.050329389960435
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,300,0.1,-4547.486058096974,0.3609634028631852,1.0539718813651118
S12_BASE_PLUS_PROGRAMS2,2,6,0.03,300,0.15,-4839.68378753706,0.319902245043905,1.0576397246561102
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,0,0.0,-7413.009771937146,0,1.091078924987417
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,0,0.05,-7413.009771937146,0,1.091078924987417
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,0,0.1,-7413.009771937146,0,1.091078924987417
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,0,0.15,-7413.009771937146,0,1.091078924987417
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,50,0.0,-6657.009771937146,0.06452206396747569,1.0810377169415328
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,50,0.05,-6705.723017858041,0.0576766230994712,1.081679153238275
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,50,0.1,-6754.436263778907,0.0508311822314708,1.0823213511824423
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,50,0.15,-6803.149509699802,0.043985741363466314,1.082964312131422
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,150,0.0,-5145.009771937146,0.2769962359664126,1.0614997358762175
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,150,0.05,-5291.149509699802,0.2564599133624032,1.0633572604636226
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,150,0.1,-5437.28924746243,0.23592359075839794,1.0652212974333315
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,150,0.15,-5583.4289852251,0.21538726815438652,1.0670918810935852
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,300,0.0,-2877.009771937146,0.5957074939648179,1.0334820014450297
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,300,0.05,-3169.2892474624296,0.5546348487568032,1.0370093719123727
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,300,0.1,-3461.5687229877567,0.5135622035487825,1.0405609033321306
S12_BASE_PLUS_PROGRAMS2,2,6,0.05,300,0.15,-3753.8481985130547,0.4724895583407658,1.044136844795397
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,0,0.0,-6326.928944657489,0.11090675343107963,1.0767113079149637
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,0,0.05,-6326.928944657489,0.11090675343107963,1.0767113079149637
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,0,0.1,-6326.928944657489,0.11090675343107963,1.0767113079149637
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,0,0.15,-6326.928944657489,0.11090675343107963,1.0767113079149637
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,50,0.0,-5570.928944657489,0.21714383943054807,1.0669316241032951
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,50,0.05,-5619.655462422865,0.21029653353333272,1.0675565953366346
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,50,0.1,-5668.38198018824,0.20344922763611736,1.0681822991716914
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,50,0.15,-5717.1084979536445,0.19660192173889793,1.068808736897373
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,150,0.0,-4058.9289446574894,0.42961801142948497,1.0478957159736229
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,150,0.05,-4205.1084979536445,0.4090760937378348,1.0497063875803085
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,150,0.1,-4351.2880512497995,0.3885341760461847,1.0515233273803595
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,150,0.15,-4497.467604545955,0.36799225835453453,1.0533465679791139
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,300,0.0,-1790.9289446574749,0.7483292694278924,1.020582282575937
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,300,0.05,-2083.2880512497995,0.7072454340445901,1.024022940471498
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,300,0.1,-2375.6471578421097,0.6661615986612898,1.027486875610792
S12_BASE_PLUS_PROGRAMS2,2,6,0.07,300,0.15,-2668.00626443442,0.6250777632779895,1.030974325013517
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,0,0.0,-8495.250126216362,0,1.1051429631480385
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,0,0.05,-8495.250126216362,0,1.1051429631480385
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,0,0.1,-8495.250126216362,0,1.1051429631480385
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,0,0.15,-8495.250126216362,0,1.1051429631480385
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,50,0.0,-7739.250126216362,0,1.09489825476083
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,50,0.05,-7787.862855166872,0,1.095551298186965
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,50,0.1,-7836.475584117381,0,1.096205121083208
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,50,0.15,-7885.08831306789,0,1.0968597248459508
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,150,0.0,-6227.250126216362,0.12491414391660266,1.0749682784492722
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,150,0.05,-6373.08831306789,0.10442019682857048,1.0768589291395705
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,150,0.1,-6518.926499919418,0.08392624974053829,1.0787562420879204
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,150,0.15,-6664.7646867709755,0.06343230265250202,1.0806602525710842
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,300,0.0,-3959.2501262163623,0.443625401915008,1.0463975705730222
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,300,0.05,-4250.926499919418,0.40263750773894363,1.0499865194912053
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,300,0.1,-4542.602873622518,0.3616496135628732,1.0536001719917527
S12_BASE_PLUS_PROGRAMS2,2,8,0.0,300,0.15,-4834.279247325589,0.32066171938680677,1.0572387840163981
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,0,0.0,-6866.128885296848,0.03513554911280998,1.0833002643477603
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,0,0.05,-6866.128885296848,0.03513554911280998,1.0833002643477603
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,0,0.1,-6866.128885296848,0.03513554911280998,1.0833002643477603
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,0,0.15,-6866.128885296848,0.03513554911280998,1.0833002643477603
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,50,0.0,-6110.128885296848,0.14137263511227843,1.0734547150368714
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,50,0.05,-6158.763404041272,0.13453825740011688,1.07408270348181
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,50,0.1,-6207.397922785725,0.12770387968795124,1.0747114271237328
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,50,0.15,-6256.032441530149,0.12086950197578969,1.0753408872544576
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,150,0.0,-4598.128885296848,0.35384680711121536,1.0542909179579028
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,150,0.05,-4744.032441530149,0.3333436739747266,1.0561102886542586
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,150,0.1,-4889.93599776345,0.31284054083823787,1.0579359495153973
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,150,0.15,-5035.839553996722,0.2923374077017532,1.059767933218569
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,300,0.0,-2330.1288852968482,0.6725580651096207,1.0267947153363683
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,300,0.05,-2621.9359977634504,0.6315517988366433,1.0302517875681982
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,300,0.1,-2913.7431102300234,0.5905455325636698,1.0337322173858583
S12_BASE_PLUS_PROGRAMS2,2,8,0.03,300,0.15,-3205.5502226966255,0.5495392662906924,1.037236242313811
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,0,0.0,-5780.048058017133,0.18775732457589056,1.0692119069044481
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,0,0.05,-5780.048058017133,0.18775732457589056,1.0692119069044481
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,0,0.1,-5780.048058017133,0.18775732457589056,1.0692119069044481
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,0,0.15,-5780.048058017133,0.18775732457589056,1.0692119069044481
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,50,0.0,-5024.048058017133,0.293994410575359,1.0596196420590964
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,50,0.05,-5072.696640918968,0.2871580564940171,1.060231719772593
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,50,0.1,-5121.345223820788,0.28032170241267723,1.060844505014798
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,50,0.15,-5169.993806722623,0.2734853483313353,1.0614579990132191
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,150,0.0,-3512.0480580171334,0.506468582574296,1.0409423441551005
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,150,0.05,-3657.993806722623,0.4859595203302722,1.0427164107243225
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,150,0.1,-3803.9395554281127,0.4654504580862485,1.0444965346612682
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,150,0.15,-3949.885304133617,0.44494139584222275,1.0462827470423792
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,300,0.0,-1244.0480580171334,0.8251798405727012,1.0141291489165254
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,300,0.05,-1535.9395554281127,0.7841617160846539,1.0175022991836633
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,300,0.1,-1827.8310528391066,0.7431435915966044,1.020897963574368
S12_BASE_PLUS_PROGRAMS2,2,8,0.05,300,0.15,-2119.7225502500714,0.702125467108559,1.0243163682494936
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,0,0.0,-4693.967230737448,0.34037910003896704,1.0554852842404283
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,0,0.05,-4693.967230737448,0.34037910003896704,1.0554852842404283
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,0,0.1,-4693.967230737448,0.34037910003896704,1.0554852842404283
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,0,0.15,-4693.967230737448,0.34037910003896704,1.0554852842404283
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,50,0.0,-3937.9672307374476,0.4466161860384355,1.0461366541398045
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,50,0.05,-3986.629524175054,0.439777905280681,1.0467334182013814
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,50,0.1,-4035.2918176126605,0.43293962452292656,1.0473308634944418
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,50,0.15,-4083.954111050267,0.4261013437651721,1.0479289911861338
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,150,0.0,-2425.9672307374476,0.6590903580373724,1.0279275617190362
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,150,0.05,-2571.954111050267,0.6385755157641091,1.029657995218724
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,150,0.1,-2717.9409913631152,0.6180606734908416,1.0313942646343672
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,150,0.15,-2863.9278716759345,0.5975458312175782,1.0331363995384184
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,300,0.0,-157.9672307374476,0.9778016160357778,1.001772236084609
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,300,0.05,-449.94099136311524,0.936771931489247,1.005064482395882
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,300,0.1,-741.9147519887247,0.8957422469427243,1.0083784394792983
S12_BASE_PLUS_PROGRAMS2,2,8,0.07,300,0.15,-1033.8885126143923,0.8547125623961935,1.0117143228033774
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,0,0.0,-13249.633684452352,0,1.1774621993117018
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,0,0.05,-13249.633684452352,0,1.1774621993117018
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,0,0.1,-13249.633684452352,0,1.1774621993117018
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,0,0.15,-13249.633684452352,0,1.1774621993117018
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,50,0.0,-12493.633684452367,0,1.165659119352193
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,50,0.05,-12542.453262043133,0,1.1664141653027373
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,50,0.1,-12591.272839633913,0,1.1671701900366862
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,50,0.15,-12640.09241722468,0,1.1679271954585029
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,150,0.0,-10981.633684452367,0,1.1427489033174338
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,150,0.05,-11128.09241722468,0,1.1449286173009885
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,150,0.1,-11274.551149997007,0,1.1471166624810976
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,150,0.15,-11421.009882769335,0,1.149313086713858
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,300,0.0,-8713.633684452367,0,1.1100237896011478
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,300,0.05,-9006.551149997007,0,1.1141445190071375
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,300,0.1,-9299.468615541662,0,1.1182959570917603
S12_BASE_PLUS_PROGRAMS2,3,0,0.0,300,0.15,-9592.386081086317,0,1.1224784484116992
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,0,0.0,-11620.512443532838,0,1.1523185705858385
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,0,0.05,-11620.512443532838,0,1.1523185705858385
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,0,0.1,-11620.512443532838,0,1.1523185705858385
S12_BASE_PLUS_PROGRAMS2,3,0,0.03,0,0.15,-11620.512443532838,0,1.1523185705858385
